Label;Tanggal;Judul;Narasi;Source
0;04-Sep-24;Microsoft Bantah Black Myth: Wukong Telat Karena Limitasi Xbox Series S;Black Myth: Wukong yang baru saja meraih kesuksesan luar biasa saat ini memang baru tersedia untuk Playstation 5 dan PC terlepas dari rencana dan janji rilis untuk Xbox Series juga. Alasan mengapa rilis tersebut terlambat berujung simpang siur di internet, dengan banyak spekulasi dari tuduhan kerjasama eksklusif belakang layar dengan Sony hingga masalah limitasi performa Xbox Series S yang membuat Game Science pusing kepala untuk proses optimalisasi yang harus mereka jalani. Namun Microsoft membantah pernyataan terakhir ini.;https://jagatplay.com/2024/09/news/microsoft-bantah-black-myth-wukong-telat-karena-limitasi-xbox-series-s/
0;04-Sep-24;Misi SpaceX ÒPolaris DawnÓ Siap Diluncurkan Jumat Pagi;Badan Penerbangan Federal AS (FAA) mengatakan misi SpaceX ÒPolaris Dawn,Ó ekspedisi orbital selama beberapa hari yang akan menjadi perjalanan luar angkasa pertama oleh warga sipil, dijadwalkan untuk diluncurkan pada Jumat (6/9).;https://www.voaindonesia.com/a/misi-spacex-polaris-dawn-siap-diluncurkan-jumat-pagi-/7770745.html
0;04-Sep-24;Misteri Suara Aneh dari Pesawat Starliner Boeing yang Rusak dan Jebak Astronot NASA di Luar Angkasa;Astronot NASA Butch Wilmore menghubungi kontrol misi di Houston melalui radio pada hari Sabtu (31/8) untuk melaporkan suara berdenyut dari pengeras suara di dalam antariksa Boeing Starliner yang rusak dan membuatnya terjebak di luar angkasa.;https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvSUwyMHZNRFp0Y1RjU0FtbGtHZ0pKUkNnQVAB?hl=id&gl=ID&ceid=ID%3Aid
0;04-Sep-24;Mobil China Serbu Eropa, VW Pertimbangkan Tutup Pabrik di Jerman;Volkswagen (VW) dikabarkan tengah mempertimbangkan menutup pabrik mobil di Jerman untuk pertama kalinya. Langkah ini dipercaya merupakan upaya untuk memangkas biaya dan merampingkan pengeluaran.;https://oto.detik.com/mobil/d-7524556/mobil-china-serbu-eropa-vw-pertimbangkan-tutup-pabrik-di-jerman
0;04-Sep-24;Ngamuk Cuma Dikasih Uang Rp10 Ribu, Ormas Obrak-Abrik Toko Buah di Jakbar;Sejumlah pria diduga dari Organisasi Masyarakat (Ormas) Pemuda Pancasila (PP) menggeruduk dan mengobrak-abrik salah satu toko buah di wilayah Kembangan, Jakarta Barat (Jakbar).;https://www.viva.co.id/trending/1748739-ngamuk-cuma-dikasih-uang-rp10-ribu-ormas-obrak-abrik-toko-buah-di-jakbar
0;04-Sep-24;Ngeri! Nilai Nvidia Turun Rp 4.321 Triliun;Saham Nvidia merosot 9,5% pada Selasa (3/9), dan merupakan penurunan terbesar Nvidia dalam satu hari dalam sejarah.;https://inet.detik.com/business/d-7524046/ngeri-nilai-nvidia-turun-rp-4-321-triliun
0;04-Sep-24;Nilai Tukar Rupiah terhadap Dolar AS Hari Ini, Rabu 4 September 2024;Nilai tukar rupiah terhadap dolar Amerika Serikat (AS) dibuka menguat dan menyentuh level Rp15.508 pada Rabu (4/9/2024). Penguatan nilai tukar rupiah terjadi di tengah greenback yang menurun.;https://market.bisnis.com/read/20240904/93/1796763/nilai-tukar-rupiah-terhadap-dolar-as-hari-ini-rabu-4-september-2024
0;04-Sep-24;Pabrik Handphone di Tangerang Kebakaran, 8 Unit Damkar Dikerahkan ke Lokasi;Sebuah pabrik handphone di Periuk Jaya, Kota Tangerang terbakar, Rabu (4/9/2024).. Sebanyak delapan unit dan 45 personil pemadam kebakaran (Damkar) diterjunkan ke lokasi.;https://megapolitan.okezone.com/read/2024/09/04/338/3058612/pabrik-handphone-di-tangerang-kebakaran-8-unit-damkar-dikerahkan-ke-lokasi
0;04-Sep-24;Proyek LRT Bali Urban Subway Rp167 Triliun Resmi Dimulai Hari Ini!;Proyek LRT Bali Urban Subway dengan investasi awal US$10,8 miliar atau setara dengan Rp167 triliun resmi dimulai seiring dengan pelaksanaan Upacara Ngeruwak pada Rabu (4/9/2024).;https://ekonomi.bisnis.com/read/20240904/98/1796801/proyek-lrt-bali-urban-subway-rp167-triliun-resmi-dimulai-hari-ini
0;04-Sep-24;Red Sparks: Selamat Datang Kembali, Megawati;Klub voli putri Korea Selatan Red Sparks menyambut kembali kedatangan pemain Timnas Voli Putri Indonesia Megawati Hangestri Pertiwi yang memperkuat tim musim ini.;https://www.cnnindonesia.com/olahraga/20240904114905-178-1140832/red-sparks-selamat-datang-kembali-megawati
0;04-Sep-24;Satelit BurstCube NASA Berhasil Deteksi Ledakan Sinar Gamma;NASA mengungkapkan bahwa BurstCube, satelit kecil seukuran kotak sepatu, berhasil mendeteksi ledakan sinar gamma di luar angkasa. Ini merupakan jenis ledakan terkuat yang terjadi di alam semesta.;https://voi.id/teknologi/413643/satelit-burstcube-nasa-berhasil-deteksi-ledakan-sinar-gamma
0;04-Sep-24;Sejarah Rebo Wekasan, Tradisi Tolak Bala di Akhir Bulan Safar;Rabu Pungkasan atau Rebo Wekasan adalah sebuah tradisi yang digelar setiap Rabu terakhir di bulan Safar dalam kalender Islam atau Hijriah. Safar merupakan bulan kedua dalam kalender Hijriah, setelah Muharram yang merupakan bulan pertama.;https://video.kompas.com/watch/1675004/sejarah-rebo-wekasan-tradisi-tolak-bala-di-akhir-bulan-safar
0;04-Sep-24;Sekretaris dan Kecerdasan Buatan (AI): Transformasi Peran Administratif;Peran sekretaris telah berkembang pesat selama bertahun-tahun, dari sekadar menangani pekerjaan administrasi hingga menjadi bagian integral dari manajemen organisasi. Seiring kemajuan teknologi, sekretaris beradaptasi dengan berbagai alat baru yang membantu menyederhanakan tugas administratif. Di antara berbagai alat ini, Kecerdasan Buatan (AI) muncul sebagai sekutu yang kuat. AI tidak hanya mengubah industri, tetapi juga meningkatkan peran sekretaris tradisional, menghadirkan efisiensi, ketepatan, dan kemampuan baru ke dunia administratif.;https://totabuan.news/ekonomi/sekretaris-dan-kecerdasan-buatan-ai-transformasi-peran-administratif/
0;04-Sep-24;Seorang Pelajar Tewas dalam Kecelakaan Tragis di Depan Mako Lanud Wiriadinata Tasikmalaya;Sebuah kecelakaan lalu lintas terjadi di Jalan Letkol Basir Surya, tepatnya di depan Mako TNI AU Lanud Wiriadinata Tasikmalaya, Kelurahan Setianagara, Kecamatan Purbaratu, Kota Tasikmalaya, pada Rabu (4/9/2024) siang.;https://tasikmalaya.inews.id/read/488947/seorang-pelajar-tewas-dalam-kecelakaan-tragis-di-depan-mako-lanud-wiriadinata-tasikmalaya
0;04-Sep-24;Update Suku Bunga Deposito BCA Hari Ini (4 September 2024);Melansir dari website resminya, Bank Central Asia (BCA) menawarkan suku bunga deposito paling rendah 2% dan paling tinggi 3,25% per tahun.;https://keuangan.kontan.co.id/news/update-suku-bunga-deposito-bca-hari-ini-4-september-2024
0;04-Sep-24;Usai Terima Paus Fransiskus, Jokowi Pulang ke Bogor Pakai Innova Zenix;Presiden Joko Widodo (Jokowi) terpantau menggunakan mobil Innova Zenix seperti yang dipakai Paus Fransiskus selama di Jakarta.;https://www.cnnindonesia.com/nasional/20240904203644-20-1141101/usai-terima-paus-fransiskus-jokowi-pulang-ke-bogor-pakai-innova-zenix
0;04-Sep-24;Waspada! Peneliti Temukan Sel Virus Purba di Dataran Tinggi Tibet;Tim peneliti yang dipimpin oleh para alumni Universitas Negeri Ohio, Amerika Serikat melakukan pengeboran ke Gletser Guliya yang terletak di barat laut dataran tinggi Tibet sedalam 1.000 kaki.;https://radarcirebon.disway.id/read/185977/waspada-peneliti-temukan-sel-virus-purba-di-dataran-tinggi-tibet
0;04-Sep-24;WHO Lampaui Target Vaksinasi Polio Anak-anak di Gaza;Organisasi Kesehatan Dunia (WHO) mengatakan pada Selasa (3/9/2024), lebih banyak anak telah dijangkau daripada yang diharapkan pada awal kampanye vaksinasi polio di Gaza.;https://www.beritasatu.com/internasional/2839991/who-lampaui-target-vaksinasi-polio-anak-anak-di-gaza
0;05-Sep-24;125 Virus Baru Terdeteksi di Peternakan Hewan Penghasil Bulu di China, 39 Virus Berisiko Transfer Antar Spesies;"Sebagian besar berasal dari peternakan bulu, beberapa juga diternakkan untuk makanan atau obat tradisional, sementara sekitar 50 adalah hewan liar. Tim mendeteksi 125 virus, termasuk 36 virus baru, menurut studi dalam jurnal Nature.  Adapun 39 virus memiliki ""risiko tinggi"" untuk berpindah antar spesies, termasuk ke manusia, menurut evaluasi para peneliti.";https://www.liputan6.com/global/read/5693764/125-virus-baru-terdeteksi-di-peternakan-hewan-penghasil-bulu-di-china-39-virus-berisiko-transfer-antar-spesies
0;05-Sep-24;Alquran dan Sains Beberkan Keadaan Permukaan Matahari: Ada Topan Magnetik hingga Lidah Api;ALQURAN dan sains sudah jauh lebih lama membeberkan keadaan permukaan matahari. Dijelaskan bahwa di sana terdapat topan magnetik hingga lidah api yang sangat mengerikan. Matahari telah berusia selama 5 miliar tahun. Matahari dilaporkan memiliki diameter lebih dari 1,33 miliar kilometer dan keliling lingkarannya 325 kali lebih besar dari planet bumi.;https://muslim.okezone.com/read/2024/09/05/618/3058866/alquran-dan-sains-beberkan-keadaan-permukaan-matahari-ada-topan-magnetik-hingga-lidah-api
0;05-Sep-24;Daftar Nominasi Ballon d'Or 2024: Tidak Ada Messi dan Ronaldo;Daftar Nominasi Ballon d'Or 2024: Tidak Ada Messi dan Ronaldo;https://www.cnnindonesia.com/olahraga/20240905052700-142-1141135/daftar-nominasi-ballon-dor-2024-tidak-ada-messi-dan-ronaldo
0;05-Sep-24;Debut di Paralimpiade 2024, Tim Boccia Indonesia Panen Medali;Tim Boccia Indonesia berhasil mendulang kesuksesan di Paralimpiade 2024. Meski baru pertama kali ikut Paralimpiade, atlet-atlet boccia Merah Putih bisa panen medali.;https://www.cnnindonesia.com/olahraga/20240905075203-178-1141172/debut-di-paralimpiade-2024-tim-boccia-indonesia-panen-medali
0;05-Sep-24;Faisal Basri, Ekonom Kritis di Balik Pembubaran Petral Kini Berpulang;Kabar duka datang Kamis (5/9) pagi ini. Ekonomi bersuara lantang dan kritis Faisal Basri meninggal dunia pada Kamis (5/9).;https://www.cnnindonesia.com/ekonomi/20240905061906-532-1141142/faisal-basri-ekonom-kritis-di-balik-pembubaran-petral-kini-berpulang
0;05-Sep-24;Good Bye Batu Bara, Harganya Kini Jatuh ke Bawah US$140;Harga batu bara kembali merana, tercatat harga batu bara telah turun dua hari beruntun dan terendah sejak akhir Juli 2024. Kini harga batu bara di pasar global harus meninggalkan level psikologis US$140 per ton. Penurunan disebabkan mulai digesernya energi fosil dengan energi terbarukan.;https://www.cnbcindonesia.com/research/20240905053142-128-569218/good-bye-batu-bara-harganya-kini-jatuh-ke-bawah-us-140
0;05-Sep-24;Jemaat Ikuti Misa Paus Fransiskus dari Tribun SUGBK, Rumput Tak Ditutup;Misa Akbar bersama Pemimpin Tertinggi Gereja Katolik Sedunia sekaligus Kepala Negara Vatikan, Paus Fransiskus, digelar hari ini di Gelora Bung Karno (GBK) Jakarta. Pengelola GBK memastikan area rumput di stadion utama GBK tak ditutup.;https://news.detik.com/berita/d-7525132/jemaat-ikuti-misa-paus-fransiskus-dari-tribun-sugbk-rumput-tak-ditutup
0;05-Sep-24;Koeman: Slot Hoki Latih Liverpool;Liverpool - Ronald Koeman memberi pendapat soal Arne Slot di Liverpool. Menurutnya eks Feyenoord itu beruntung melatih Merseyside Merah.;https://sport.detik.com/sepakbola/liga-inggris/d-7525083/koeman-slot-hoki-latih-liverpool
0;05-Sep-24;Kualifikasi Piala Dunia 2026 - Timnas Indonesia Kejutkan Arab Saudi pada Laga Pertama Putaran Ketiga, Thailand dan Vietnam Jadi Contoh;Timnas Indonesia bisa mencontoh Vietnam dan Thailand yang sama-sama berhasil mengejutkan Arab Saudi di laga pertama putaran ketiga Kualifikasi Piala Dunia Zona Asia.;https://www.bolasport.com/read/314146029/kualifikasi-piala-dunia-2026-timnas-indonesia-kejutkan-arab-saudi-pada-laga-pertama-putaran-ketiga-thailand-dan-vietnam-jadi-contoh
0;05-Sep-24;Luis Diaz: Kepergian Mo Salah Akan Sangat Melukai Liverpool;Penyerang Liverpool Luis Diaz berharap rekan setimnya, Mohamed Salah, tidak akan pergi di akhir musim nanti. Kontrak Mo Salah segera habis di Liverpool.;https://sport.detik.com/sepakbola/liga-inggris/d-7525080/luis-diaz-kepergian-mo-salah-akan-sangat-melukai-liverpool
0;05-Sep-24;NASA Ajak Kreator untuk Hadir di Acara Peluncuran Europa Clipper;Europa Clipper, wahana untuk mengamati bulan Europa, akan lepas landas dari Kompleks Peluncuran 39A di Kennedy Space Center NASA, Florida. Pesawat ini akan diluncurkan menggunakan roket Falcon Heavy milik SpaceX.;https://voi.id/teknologi/413903/nasa-ajak-kreator-untuk-hadir-di-acara-peluncuran-europa-clipper
0;05-Sep-24;Penembakan Terjadi di Sekolah Georgia, 4 Orang Tewas;Empat orang tewas dan sembilan lainnya luka-luka dalam penembakan di sekolah menengah atas di negara bagian Georgia, AS. Satu tersangka ditahan terkiat kejadian ini.;https://news.detik.com/internasional/d-7525087/penembakan-terjadi-di-sekolah-georgia-4-orang-tewas
0;05-Sep-24;Pesawat Presiden Venezuela Disita AS karena Pembelian Ilegal;Amerika Serikat (AS) telah menyita pesawat Presiden Venezuela Nicolas Maduro pada Senin (2/9/2024). Penyitaan itu lantaran pembeliannya yang tidak sah.;https://travel.detik.com/travel-news/d-7525037/pesawat-presiden-venezuela-disita-as-karena-pembelian-ilegal
0;05-Sep-24;Putin Ngamuk di Ukraina-NATO Kerahkan Jet Tempur, Perang Dunia 3?;Polandia mengerahkan pesawat-pesawat tempur ketika Rusia meluncurkan serangan udara terhadap kota Lviv di Ukraina bagian barat, yang dekat dengan perbatasan negara NATO tersebut.;https://www.cnbcindonesia.com/news/20240905052208-4-569217/putin-ngamuk-di-ukraina-nato-kerahkan-jet-tempur-perang-dunia-3
0;05-Sep-24;Rem Blong, Truk Tronton Tabrak Tiga Mobil di Bogor;Sebuah truk tronton diduga mengalami rem blong hingga menabrak tiga mobil saat melintas di Jalan KH Sholeh Iskandar, Kecamatan Tanah Sareal, Kota Bogor, Kamis (5/9/2024) sekitar pukul 06.30 WIB.;https://megapolitan.kompas.com/read/2024/09/05/12545921/rem-blong-truk-tronton-tabrak-tiga-mobil-di-bogor
0;05-Sep-24;Sandera Israel yang Tewas di Gaza Mengaku Dilindungi Hamas;Warga Israel yang disandera Hamas ditemukan tewas dalam terowongan di Gaza. Sebelumnya mereka sempat meminta Perdana Menteri Israel Benjamin Netanyahu untuk hentikan perang di Gaza.;https://20.detik.com/detikupdate/20240905-240905054/sandera-israel-yang-tewas-di-gaza-mengaku-dilindungi-hamas
0;05-Sep-24;Sejoli di Jakbar Jadi Korban Penyiraman Air Keras, Pelaku Teman Kerja;Pasangan muda-mudi jadi korban aksi penyiraman air keras di wilayah Cengkareng, Jakarta Barat pada Minggu (1/9).;https://www.cnnindonesia.com/nasional/20240904232412-12-1141122/sejoli-di-jakbar-jadi-korban-penyiraman-air-keras-pelaku-teman-kerja
0;05-Sep-24;Shearer Serang Balik Ten Hag: Kariernya di MU Terancam;Alan Shearer menyerang balik Erik ten Hag yang menilai analisisnya bodoh. Dia menyebut karier Ten Hag di Manchester United tak akan bertahan lama.;https://sport.detik.com/sepakbola/liga-inggris/d-7525078/shearer-serang-balik-ten-hag-kariernya-di-mu-terancam
0;05-Sep-24;tvOnenews.com/Julio Trisaputra Bikin Adem, Ini Komentar MUI Soal Polemik Adzan TV Diganti dengan Running Teks saat Misa Paus Fransiskus;ÒPenyiaran adzan maghrib dengan running text saat Misa Umat Katolik harus didudukkan dalam konteks yang tepat,Ó ujar Cholil Nafis ketika dikonfirmasi oleh tvOnenews.com pada Rabu (4/9/2024).;https://www.tvonenews.com/religi/243020-bikin-adem-ini-komentar-mui-soal-polemik-adzan-tv-diganti-dengan-running-teks-saat-misa-paus-fransiskus
0;07-Sep-24;Cetak Tangan Kim So-hyun Kini Tersimpan di Jakarta;Collect Town Korea 360 secara resmi mendapatkan cetak tangan Kim Soo-hyun, salah satu aktor kenamaan Korea Selatan yang juga dikenal secara global.;https://www.cnnindonesia.com/hiburan/20240907172546-234-1142103/cetak-tangan-kim-so-hyun-kini-tersimpan-di-jakarta
0;07-Sep-24;Cimol Si Maling Berparfum di Bogor Mencuri di 2 TKP dalam Semalam;Polisi mengungkap RS alias Cimol (20) melakukan pencurian di dua tempat kejadian perkara (TKP) dalam semalam. Sebelum ditangkap di rumah warga di Parung, Bogor, gegara parfumnya yang menyengat, Cimol mencuri ayam di tempat lain.;https://news.detik.com/berita/d-7529605/cimol-si-maling-berparfum-di-bogor-mencuri-di-2-tkp-dalam-semalam
0;07-Sep-24;Didemo Mahasiswa dan Warga Soal Penertiban Pedagang di Puncak, Ini Respon Pemkab Bogor;Pemerintah Kabupaten Bogor mengaku penertiban bangunan liar atau lapak pedagang kaki lima (PKL) di Jalur Puncak tepatnya Gunung Mas-Warpat beberapa lalu sudah sesuai prosedur.;https://bogor.inews.id/read/490073/didemo-mahasiswa-dan-warga-soal-penertiban-pedagang-di-puncak-ini-respon-pemkab-bogor
0;07-Sep-24;India Sukses Uji Coba Rudal Berkekuatan Nuklir Agni-4, Apa Kehebatannya?;India berhasil meluncurkan rudal balistik jarak menengah pada Jumat (6/8/2024). Itu diungkapkan Kementerian Pertahanan India.;https://international.sindonews.com/read/1451059/45/india-sukses-uji-coba-rudal-berkekuatan-nuklir-agni-4-apa-kehebatannya-1725696548
0;07-Sep-24;Joaquin Phoenix Terpukau Lady Gaga 'Menyusut' Cepat Demi Joker 2;Joaquin Phoenix mengaku terkesima dengan transformasi dan totalitas Lady Gaga dalam memerankan karakter Harley Quinn dalam Joker 2: Folie a Deux.;https://www.cnnindonesia.com/hiburan/20240906164826-220-1141842/joaquin-phoenix-terpukau-lady-gaga-menyusut-cepat-demi-joker-2
0;07-Sep-24;"Kawasan KBT jadi ruang baru bagi ""live streamer"" meraih uang";Kawasan Kanal Banjir Timur (KBT), Duren Sawit, Jakarta Timur, menjadi ruang baru bagi para TikTokers untuk menyalurkan hobi dan bakatnya dalam mencari uang.;https://www.antaranews.com/berita/4315367/kawasan-kbt-jadi-ruang-baru-bagi-live-streamer-meraih-uang
0;07-Sep-24;Polisi Temukan Buku 'Wasiat' di Rumah Suami Istri Tewas di Tangerang;Polisi mendapati sejumlah barang bukti di rumah pasutri BK (70) dan RB (65) yang ditemukan tewas dengan kondisi luka tusuk di rumahnya di Cipondoh, Kota Tangerang. Salah satunya buku catatan berisi wasiat.;https://news.detik.com/berita/d-7528964/polisi-temukan-buku-wasiat-di-rumah-suami-istri-tewas-di-tangerang
0;07-Sep-24;Polisi Ungkap Fakta Kecelakaan Pengemudi Innova yang Rusak Pagar Markas Denpom Bogor;Kanit Gakkum Satlantas Polresta Bogor Kota, Iptu Eko Susilo mengungkap fakta terkait kecelakaan tunggal yang merusak pagar Markas Detasemen Polisi Militer (Denpom) III/1 Bogor di Jalan Sudirman, Kota Bogor. Insiden ini terjadi pada Kamis (5/9) dini hari saat sebuah mobil Toyota Innova menghantam pagar markas tersebut.;https://bogor.inews.id/read/490226/polisi-ungkap-fakta-kecelakaan-pengemudi-innova-yang-rusak-pagar-markas-denpom-bogor
0;07-Sep-24;Riset INDEF: Oligarki dan Kolusi Partai dalam Pilkada Sebabkan Pembangunan Ekonomi Tak Sehat;Institute for Development of Economics and Finance (INDEF) memaparkan hasil kajian yang menerapkan kerangka analisis ekonomi persaingan usaha terhadap kontestasi politik dalam pemilihan kepala daerah atau Pilkada 2024. Kajian ini untuk mengkalkulasi kesehatan persaingan serta konsentrasi dukungan terhadap pasangan calon dalam Pilkada.;https://bisnis.tempo.co/read/1913513/riset-indef-oligarki-dan-kolusi-partai-dalam-pilkada-sebabkan-pembangunan-ekonomi-tak-sehat
0;07-Sep-24;Uni Emirat Arab Kini Memiliki PLTN Pertama di Timur Tengah;Pembangkit Listrik Tenaga Nuklir Barakah Abu Dhabi akan menghasilkan listrik 40 terawatt-jam per tahun setelah reaktor keempat dan terakhirnya memasuki operasi komersial, kata Perusahaan Energi Nuklir milik negara Emirates (ENEC) dalam sebuah pernyataan.;https://international.sindonews.com/read/1451165/43/uni-emirat-arab-kini-memiliki-pltn-pertama-di-timur-tengah-1725707362
0;07-Sep-24;Viral Pria Bergolok Dilumpuhkan Seorang Polisi di Jakarta Timur, Pelaku Ternyata Konsumsi Sabu;Viral aksi Anggota Bhabinkamtibmas bernama Aiptu Agus Supriyatna melumpuhkan pria pembuat onar bernama Danovan Sembiring Meliala (43) di Jalan Kayu Putih, Pulogadung, Jakarta Timur.;https://www.tribunnews.com/metropolitan/2024/09/07/viral-pria-bergolok-dilumpuhkan-seorang-polisi-di-jakarta-timur-pelaku-ternyata-konsumsi-sabu
0;08-Sep-24;14 Petugas Bandara Komplotan Maling, Curi Barang Penumpang Rp32 M;Bukan membantu, sejumlah petugas bandara ini malah mencuri barang-barang milik penumpang pesawat. Sebanyak 14 petugas bandara terlibat dalam skandal pencurian barang penumpang.;https://www.cnnindonesia.com/gaya-hidup/20240908094224-269-1142180/14-petugas-bandara-komplotan-maling-curi-barang-penumpang-rp32-m
0;08-Sep-24;Angkot Hangus Terbakar di Bogor, Diduga akibat Korsleting;Satu unit mobil angkutan perkotaan (angkot) bernomor polisi F 1925 GG hangus terbakar di Jalan Jenderal Sudirman, Kecamatan Bogor Tengah, Kota Bogor, Sabtu (7/9/2024) malam.;https://megapolitan.kompas.com/read/2024/09/08/09573631/angkot-hangus-terbakar-di-bogor-diduga-akibat-korsleting
0;08-Sep-24;Anjing laut gajah di lepas pantai British Columbia menggunakan peralatan sonar sebagai Ôlonceng makan malamÕ, kata para peneliti;Seekor anjing laut gajah utara mencari makan di dekat instrumen penelitian Ocean Networks Canada di Barkley Canyon, 645 meter di lepas pantai British Columbia.HO/Pers Kanada;https://opinipublik.online/dunia/anjing-laut-gajah-di-lepas-pantai-british-columbia-menggunakan-peralatan-sonar-sebagai-lonceng-makan-malam-kata-para-peneliti/76341/
0;08-Sep-24;Bukan Kucing atau Anjing, di China Ada Tren Pelihara Biji Mangga;Anak-anak muda di China punya ide untuk merawat biji mangga dan memperlakukannya seperti hewan kucing atau anjing peliharaan. Gimana ya?;https://inet.detik.com/fotoinet/d-7530627/bukan-kucing-atau-anjing-di-china-ada-tren-pelihara-biji-mangga
0;08-Sep-24;Cak Imin Umumkan Periode Ini Terakhir Pimpin PKB;Ketua Umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar alias Cak Imin menyiratkan kepengurusan lima tahun ke depan menjadi periode terakhirnya memimpin PKB.;https://www.cnnindonesia.com/nasional/20240908154215-32-1142272/cak-imin-umumkan-periode-ini-terakhir-pimpin-pkb
0;08-Sep-24;Detik-detik Ledakan saat Pemadaman Kebakaran di Jakbar, Ada Petugas Terluka;Kebakaran melanda lapak di kawasan Grogol Petamburan, Jakarta Barat, Minggu (8/9). Terjadi ledakan saat petugas berusaha memadamkan api.;https://20.detik.com/detikupdate/20240908-240908080/detik-detik-ledakan-saat-pemadaman-kebakaran-di-jakbar-ada-petugas-terluka
0;08-Sep-24;Di Depan Jakmania Jakbar, Pramono-Rano Janji Bikin Jakmania Center di JIS;Pasangan bakal calon gubernur dan wakil gubernur Jakarta, Pramono Anung-Rano Karno menyapa warga dan juga para pendukung klub Persija, Jakmania, di kawasan Tambora, Jakarta Barat. Pramono-Rano berjanji akan membuat Jakmania Center jika terpilih menjadi gubernur-wakil gubernur Jakarta.;https://news.detik.com/pilkada/d-7530567/di-depan-jakmania-jakbar-pramono-rano-janji-bikin-jakmania-center-di-jis
0;08-Sep-24;Dokter Rayendra-Eka Maulana Siapkan Bantuan Rp50 Juta untuk Pesantren di Kota Bogor;Calon Wali Kota Bogor, Dokter Rayendra, berjanji akan memberikan hibah khusus untuk pesantren di Kota Bogor.;https://bogor.pojoksatu.id/kota-bogor/1155066743/dokter-rayendra-eka-maulana-siapkan-bantuan-rp50-juta-untuk-pesantren-di-kota-bogor
0;08-Sep-24;Dunia yang Hilang: Ilmuwan Temukan Spesies Kukang Berumur 10.000 Tahun di Gua Meksiko;Saat mereka menjelajahi gua tersebut, lampu di helm para penjelajah menerangi sisa-sisa kukang yang terlihat seperti terjebak dalam waktu. Gua ini, yang belum pernah dijamah manusia sebelumnya, seperti mesin waktu yang membawa mereka ke masa lalu. Fosil kukang ini memiliki ciri-ciri unik yang belum pernah ditemukan sebelumnya, membuat para ilmuwan sangat penasaran untuk mempelajarinya lebih lanjut.;https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvSUwyMHZNRFp0Y1RjU0FtbGtHZ0pKUkNnQVAB?hl=id&gl=ID&ceid=ID%3Aid
0;08-Sep-24;Eks Kepala Shin Bet: Israel Tak Siap Terlalu Lama Perang di Gaza, Seharusnya Sudah Berakhir;Eks Kepala Shin Bet: Israel Tak Siap Terlalu Lama Perang di Gaza, Seharusnya Sudah Berakhir;https://www.tribunnews.com/internasional/2024/09/08/eks-kepala-shin-bet-israel-tak-siap-terlalu-lama-perang-di-gaza-seharusnya-sudah-berakhir
0;08-Sep-24;FOTO: Infinity Yin Yang, Suguhi Siklus Kehidupan dalam Karya Seni Rupa;"Pameran seni rupa ""Infinity Yin Yang"" karya Lini Natalini Widhiasi digelar selama 4 September hingga 3 Oktober 2024 di Gedung A, Galeri Nasional";https://www.cnnindonesia.com/hiburan/20240908155451-243-1142274/foto-infinity-yin-yang-suguhi-siklus-kehidupan-dalam-karya-seni-rupa
0;08-Sep-24;Hasil Penelitian Terbaru Ungkap Ledakan Roket Starship Milik Elon Musk sebabkan Atmosfer Berlubang;Starship adalah pesawat ruang angkasa yang dirancang untuk menjadi sistem transportasi antar planet, dengan kemampuan mengangkut manusia dan kargo. Roket ini diklaim mampu membawa hingga 100 penumpang atau 150 ton kargo, berkat mesin Raptor yang sangat efisien.;https://bertuahpos.com/teknologi/hasil-penelitian-terbaru-ungkap-ledakan-roket-starship-milik-elon-musk-sebabkan-atmosfer-berlubang.html
0;08-Sep-24;Indonesia Curi Poin di Kandang Arab, Shin Tae-yong Dipuji Towel;Sebuah pujian dilontarkan pengamat sepak bola, Tommy Welly, kepada Pelatih Timnas Indonesia Shin Tae-yong menyusul sukses anak asuhnya mencuri poin di kandang Arab Saudi pada Kualifikasi Piala Dunia 2026 zona Asia. Towel, sapaan karib Tommy Welly, menyebut Shin Tae-yong tepat dalam memilih strategi.;https://www.bola.net/tim_nasional/indonesia-curi-poin-di-kandang-arab-shin-tae-yong-dipuji-towel-b03663.html
0;08-Sep-24;Kader Banteng Gugat Megawati karena Jagoannya Tidak Mendapatkan Rekomendasi;Gugatan yang dilayangkan kader banteng kepada Ketum PDIP Megawati Soekarnoputri di PN Jaksel diduga karena para kader PDIP yang geram jagoannya tidak mendapatkan rekomendasi maju Pilkada Jakarta.;https://rmol.id/politik/read/2024/09/08/636122/kader-banteng-gugat-megawati-karena-jagoannya-tidak-mendapatkan-rekomendasi
0;08-Sep-24;Kasus Pencurian Data Warga Bogor, Polresta Bogor Kota Periksa Direksi Opsel;Polresta Bogor Kota memeriksa sejumlah direksi operator seluler (opsel) dari PT Indosat Ooredoo Hutchison terkait perkara pencurian data ribuan warga Bogor, Jawa Barat, untuk mengejar target penjualan PT Indosat Ooredoo Hutchison.;https://www.harianterbit.com/megapolitan/27413503346/kasus-pencurian-data-warga-bogor-polresta-bogor-kota-periksa-direksi-opsel
